customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-6589,Male,0,Yes,No,1,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,No,Credit card (automatic),101.52,107.64,Yes
CUST-6590,Female,1,No,No,47,Yes,No,No,No,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),75.51,3518.31,No
CUST-6591,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),49.01,626.34,Yes
CUST-6592,Male,0,No,Yes,58,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),40.14,2397.43,Yes
CUST-6593,Female,0,No,No,57,Yes,No,DSL,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,51.13,2826.91,Yes
CUST-6594,Female,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,81.41,4649.6,Yes
CUST-6595,Female,0,No,No,50,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,35.6,1740.73,Yes
CUST-6596,Female,0,Yes,Yes,1,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.24,111.06,No
CUST-6597,Female,1,No,No,40,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,65.29,2602.56,Yes
CUST-6598,Male,0,No,No,15,Yes,No,No,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,41.67,572.69,No
CUST-6599,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.41,221.45,No
CUST-6600,Female,1,Yes,No,11,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,One year,No,Electronic check,111.03,1238.81,Yes
CUST-6601,Male,0,No,No,28,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.43,2754.82,Yes
CUST-6602,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),85.23,405.89,Yes
CUST-6603,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),76.81,938.57,No
CUST-6604,Male,1,No,No,11,Yes,No phone service,No,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),67.29,805.45,No
CUST-6605,Female,1,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,37.0,72.55,Yes
CUST-6606,Male,0,Yes,Yes,31,Yes,Yes,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),108.17,3353.75,Yes
CUST-6607,Female,0,No,No,42,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.23,1791.49,No
CUST-6608,Male,1,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,27.43,1833.22,Yes
CUST-6609,Male,1,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.63,4111.11,No
CUST-6610,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.9,270.57,No
CUST-6611,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.63,2723.09,No
CUST-6612,Male,0,No,No,32,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),21.09,741.29,No
CUST-6613,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,32.03,565.83,No
CUST-6614,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),35.66,273.48,No
CUST-6615,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),23.72,1459.84,No
CUST-6616,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.24,4757.69,Yes
CUST-6617,Male,1,Yes,No,28,No,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,102.37,2916.44,Yes
CUST-6618,Male,0,Yes,No,24,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.77,1356.98,Yes
CUST-6619,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,106.14,1562.34,No
CUST-6620,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.69,167.62,Yes
CUST-6621,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,50.95,2145.95,Yes
CUST-6622,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,33.4,970.42,No
CUST-6623,Male,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.62,211.36,Yes
CUST-6624,Female,0,No,No,56,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,60.45,3396.83,No
CUST-6625,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),79.88,3849.31,No
CUST-6626,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.8,4069.3,Yes
CUST-6627,Female,0,Yes,Yes,13,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Mailed check,73.09,942.52,No
CUST-6628,Female,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),81.33,86.42,No
CUST-6629,Female,1,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.24,6812.18,Yes
CUST-6630,Male,0,Yes,No,63,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),48.31,3031.61,No
CUST-6631,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,54.35,2362.77,No
CUST-6632,Female,0,No,Yes,57,Yes,Yes,No,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,90.38,5108.88,Yes
CUST-6633,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.69,1567.16,No
CUST-6634,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),36.19,2057.63,Yes
CUST-6635,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Electronic check,56.05,3247.14,Yes
CUST-6636,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),65.27,4384.23,Yes
CUST-6637,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,60.4,3132.41,Yes
CUST-6638,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),36.17,1291.71,Yes
CUST-6639,Male,0,Yes,No,7,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),111.16,745.04,No
CUST-6640,Female,0,No,Yes,43,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,94.86,4092.12,Yes
CUST-6641,Female,0,No,Yes,4,No,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,66.63,331.3,No
CUST-6642,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,86.6,5884.35,Yes
CUST-6643,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,108.43,3275.24,Yes
CUST-6644,Female,1,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Mailed check,31.94,1418.24,No
CUST-6645,Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,43.41,342.38,No
CUST-6646,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.79,2254.15,Yes
CUST-6647,Male,0,No,No,32,Yes,Yes,DSL,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,98.55,3103.68,Yes
CUST-6648,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,21.89,1444.19,No
CUST-6649,Male,0,No,Yes,29,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,117.14,3429.72,No
CUST-6650,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.97,1805.95,Yes
CUST-6651,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,54.35,117.91,No
CUST-6652,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,47.67,2705.77,Yes
CUST-6653,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,35.77,1047.08,Yes
CUST-6654,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.8,783.1,No
CUST-6655,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,114.27,2893.51,No
CUST-6656,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,59.82,66.65,No
CUST-6657,Female,1,Yes,No,61,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.97,6940.34,Yes
CUST-6658,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),101.04,225.49,No
CUST-6659,Female,1,Yes,No,45,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,66.6,2995.24,No
CUST-6660,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Mailed check,85.99,5747.25,Yes
CUST-6661,Male,1,No,Yes,24,No,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,61.97,1495.05,Yes
CUST-6662,Female,0,No,Yes,50,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,74.4,3728.35,Yes
CUST-6663,Male,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,24.08,233.78,No
CUST-6664,Male,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,88.22,3810.12,Yes
CUST-6665,Male,1,No,Yes,34,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),23.56,893.37,No
CUST-6666,Male,0,No,No,54,No,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,100.37,5371.0,Yes
CUST-6667,Male,0,No,No,8,Yes,No phone service,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.16,784.15,No
CUST-6668,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.08,181.08,Yes
CUST-6669,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,50.78,3005.69,Yes
CUST-6670,Female,0,Yes,No,40,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.62,2729.12,Yes
CUST-6671,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.21,3351.59,Yes
CUST-6672,Female,0,No,No,63,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,47.13,2972.2,Yes
CUST-6673,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,77.79,2327.14,Yes
CUST-6674,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),48.18,2237.57,No
CUST-6675,Male,0,Yes,No,1,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,23.83,-55.16,No
CUST-6676,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,18.5,1267.31,Yes
CUST-6677,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,28.42,1599.77,Yes
CUST-6678,Female,0,Yes,No,43,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),97.87,4115.26,Yes
CUST-6679,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),114.87,6373.89,Yes
CUST-6680,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),61.16,2463.34,No
CUST-6681,Female,1,Yes,No,33,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,69.77,2409.83,No
CUST-6682,Male,1,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),33.01,988.14,No
CUST-6683,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.63,5086.05,Yes
CUST-6684,Female,0,Yes,Yes,69,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,32.79,2329.41,Yes
CUST-6685,Male,0,Yes,No,54,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),79.68,4265.2,Yes
CUST-6686,Male,1,No,No,66,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),112.04,7359.4,Yes
CUST-6687,Female,0,No,No,12,Yes,No,No,No,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),37.92,364.99,No
CUST-6688,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),95.09,146.98,No
CUST-6689,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Mailed check,20.61,477.94,No
CUST-6690,Male,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,55.99,3176.35,Yes
CUST-6691,Female,0,No,Yes,23,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,29.38,734.1,No
CUST-6692,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),53.67,2728.8,Yes
CUST-6693,Female,0,Yes,No,69,Yes,No phone service,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),35.69,2476.14,Yes
CUST-6694,Female,0,No,No,42,Yes,No,No,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),55.77,2250.33,Yes
CUST-6695,Male,1,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,60.21,3566.11,Yes
CUST-6696,Male,0,No,No,57,Yes,No,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,48.46,2870.32,Yes
CUST-6697,Male,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,84.24,3954.53,No
CUST-6698,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,110.59,4483.46,Yes
CUST-6699,Female,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),58.51,3839.51,Yes
CUST-6700,Female,1,No,No,10,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,37.58,418.06,No
CUST-6701,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),45.46,725.76,No
CUST-6702,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.08,5381.76,Yes
CUST-6703,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),75.7,3365.72,Yes
CUST-6704,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),63.98,2834.81,No
CUST-6705,Female,1,No,Yes,21,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,33.29,722.52,No
CUST-6706,Female,0,Yes,No,52,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,63.45,3362.96,Yes
CUST-6707,Male,0,Yes,No,58,No,No,DSL,No internet service,No,No,No internet service,Yes,No,One year,Yes,Electronic check,46.24,2700.46,No
CUST-6708,Female,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,113.04,3311.01,Yes
CUST-6709,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.1,785.21,Yes
CUST-6710,Female,0,No,Yes,56,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,26.68,1551.32,Yes
CUST-6711,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,No,Electronic check,70.17,5050.6,Yes
CUST-6712,Female,0,No,No,19,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.87,731.53,No
CUST-6713,Female,0,No,No,24,No,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,59.53,1424.77,Yes
CUST-6714,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),106.37,1881.29,No
CUST-6715,Male,0,Yes,Yes,4,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.27,254.98,No
CUST-6716,Male,0,No,No,71,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),51.84,3763.38,Yes
CUST-6717,Male,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.14,1048.78,No
CUST-6718,Female,0,No,Yes,39,No,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.68,3877.36,Yes
CUST-6719,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.01,2078.88,Yes
CUST-6720,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,65.29,1728.42,Yes
CUST-6721,Female,0,Yes,No,61,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.11,2540.06,Yes
CUST-6722,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.84,2435.43,Yes
CUST-6723,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.71,4653.23,Yes
CUST-6724,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.52,1939.53,No
CUST-6725,Male,0,No,No,38,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.52,2154.97,No
CUST-6726,Male,0,Yes,No,59,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,70.65,4174.0,Yes
CUST-6727,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,96.54,3869.6,No
CUST-6728,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),52.43,1776.53,No
CUST-6729,Male,0,No,Yes,15,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.21,588.34,No
CUST-6730,Male,0,No,No,22,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),77.04,1669.5,Yes
CUST-6731,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),85.1,535.32,No
CUST-6732,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,89.88,2155.65,No
CUST-6733,Male,0,No,No,11,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.89,1182.9,Yes
CUST-6734,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),55.55,3948.49,Yes
CUST-6735,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,25.82,58.18,Yes
CUST-6736,Male,0,No,No,68,Yes,Yes,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),114.56,7780.02,Yes
CUST-6737,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Electronic check,61.97,2939.93,No
CUST-6738,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,80.89,1975.62,Yes
CUST-6739,Male,1,No,No,4,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,85.21,374.56,No
